sigXX-0.0;sigYY-0.0;sigXX-0.1;sigYY-0.1;sigXX-0.2;sigYY-0.2;sigXX-0.3;sigYY-0.3;sigXX-0.4;sigYY-0.4;tau_sigXX;tau_sigYY;tau_sigXY;aniso_theta;aniso_sig0;aniso_r
1.031908;0.106066;1.017174;0.104551;0.970510;0.099755;0.883611;0.090823;0.737590;0.075814;0.975490;0.931713;0.095796;nan;nan;nan
1.032118;0.106743;1.017386;0.105219;0.970727;0.100393;0.883833;0.091407;0.737809;0.076305;0.975307;0.931546;0.096370;nan;nan;nan
1.032327;0.107420;1.017598;0.105887;0.970943;0.101032;0.884054;0.091991;0.738027;0.076796;0.975123;0.931377;0.096945;nan;nan;nan
1.032536;0.108098;1.017808;0.106556;0.971159;0.101672;0.884275;0.092576;0.738245;0.077288;0.974937;0.931208;0.097519;nan;nan;nan
1.032745;0.108776;1.018019;0.107224;0.971374;0.102311;0.884495;0.093161;0.738462;0.077780;0.974751;0.931037;0.098093;nan;nan;nan
1.032953;0.109454;1.018228;0.107894;0.971588;0.102951;0.884715;0.093746;0.738679;0.078272;0.974563;0.930866;0.098666;nan;nan;nan
1.033160;0.110132;1.018437;0.108563;0.971802;0.103592;0.884934;0.094332;0.738896;0.078764;0.974375;0.930694;0.099240;nan;nan;nan
1.033367;0.110811;1.018646;0.109233;0.972016;0.104232;0.885153;0.094918;0.739112;0.079257;0.974185;0.930521;0.099813;nan;nan;nan
1.033573;0.111490;1.018854;0.109902;0.972228;0.104873;0.885371;0.095504;0.739328;0.079750;0.973995;0.930346;0.100386;nan;nan;nan
1.033779;0.112170;1.019062;0.110573;0.972441;0.105514;0.885589;0.096090;0.739544;0.080244;0.973803;0.930171;0.100958;nan;nan;nan
1.033984;0.112849;1.019269;0.111243;0.972652;0.106156;0.885806;0.096677;0.739759;0.080737;0.973610;0.929995;0.101531;nan;nan;nan
1.034189;0.113529;1.019475;0.111914;0.972864;0.106797;0.886023;0.097264;0.739974;0.081231;0.973416;0.929818;0.102103;nan;nan;nan
1.034393;0.114210;1.019681;0.112585;0.973074;0.107439;0.886239;0.097852;0.740188;0.081726;0.973222;0.929640;0.102675;nan;nan;nan
1.034596;0.114890;1.019886;0.113257;0.973285;0.108082;0.886454;0.098439;0.740402;0.082220;0.973026;0.929461;0.103246;nan;nan;nan
1.034799;0.115571;1.020091;0.113928;0.973494;0.108724;0.886670;0.099027;0.740616;0.082715;0.972829;0.929281;0.103818;nan;nan;nan
1.035002;0.116252;1.020295;0.114600;0.973703;0.109367;0.886884;0.099615;0.740829;0.083210;0.972631;0.929100;0.104389;nan;nan;nan
1.035204;0.116934;1.020499;0.115273;0.973912;0.110010;0.887098;0.100204;0.741042;0.083706;0.972432;0.928919;0.104960;nan;nan;nan
1.035405;0.117615;1.020702;0.115945;0.974120;0.110654;0.887312;0.100793;0.741255;0.084202;0.972232;0.928736;0.105530;nan;nan;nan
1.035606;0.118297;1.020904;0.116618;0.974327;0.111297;0.887525;0.101382;0.741467;0.084698;0.972030;0.928552;0.106101;nan;nan;nan
1.035806;0.118980;1.021107;0.117291;0.974534;0.111941;0.887738;0.101971;0.741679;0.085194;0.971828;0.928368;0.106671;nan;nan;nan
1.036006;0.119662;1.021308;0.117965;0.974740;0.112586;0.887950;0.102561;0.741890;0.085691;0.971625;0.928182;0.107241;nan;nan;nan
1.036205;0.120345;1.021509;0.118638;0.974946;0.113230;0.888161;0.103151;0.742101;0.086188;0.971421;0.927996;0.107810;nan;nan;nan
1.036404;0.121028;1.021709;0.119312;0.975151;0.113875;0.888372;0.103742;0.742312;0.086685;0.971215;0.927808;0.108380;nan;nan;nan
1.036602;0.121712;1.021909;0.119987;0.975355;0.114520;0.888583;0.104332;0.742522;0.087183;0.971009;0.927620;0.108949;nan;nan;nan
1.036799;0.122395;1.022108;0.120661;0.975560;0.115166;0.888793;0.104923;0.742732;0.087680;0.970801;0.927430;0.109517;nan;nan;nan
1.036996;0.123079;1.022307;0.121336;0.975763;0.115812;0.889002;0.105514;0.742942;0.088179;0.970593;0.927240;0.110086;nan;nan;nan
1.037193;0.123764;1.022505;0.122011;0.975966;0.116458;0.889211;0.106106;0.743151;0.088677;0.970383;0.927049;0.110654;nan;nan;nan
1.037389;0.124448;1.022703;0.122687;0.976168;0.117104;0.889420;0.106697;0.743359;0.089176;0.970173;0.926857;0.111222;nan;nan;nan
1.037584;0.125133;1.022900;0.123362;0.976370;0.117751;0.889628;0.107290;0.743568;0.089675;0.969961;0.926664;0.111790;nan;nan;nan
1.037779;0.125818;1.023097;0.124038;0.976571;0.118398;0.889835;0.107882;0.743776;0.090174;0.969748;0.926470;0.112357;nan;nan;nan
1.037973;0.126504;1.023293;0.124715;0.976772;0.119045;0.890042;0.108474;0.743983;0.090673;0.969535;0.926275;0.112925;nan;nan;nan
1.038167;0.127189;1.023488;0.125391;0.976972;0.119692;0.890248;0.109067;0.744190;0.091173;0.969320;0.926079;0.113492;nan;nan;nan
1.038360;0.127875;1.023683;0.126068;0.977172;0.120340;0.890454;0.109661;0.744397;0.091673;0.969104;0.925883;0.114058;nan;nan;nan
1.038553;0.128562;1.023877;0.126745;0.977371;0.120988;0.890659;0.110254;0.744603;0.092174;0.968887;0.925685;0.114625;nan;nan;nan
1.038745;0.129248;1.024071;0.127422;0.977570;0.121636;0.890864;0.110848;0.744809;0.092675;0.968670;0.925486;0.115191;nan;nan;nan
1.038937;0.129935;1.024264;0.128100;0.977767;0.122285;0.891068;0.111442;0.745015;0.093176;0.968451;0.925287;0.115757;nan;nan;nan
1.039128;0.130622;1.024457;0.128778;0.977965;0.122934;0.891272;0.112036;0.745220;0.093677;0.968231;0.925087;0.116322;nan;nan;nan
1.039318;0.131310;1.024649;0.129456;0.978162;0.123583;0.891475;0.112631;0.745424;0.094179;0.968010;0.924885;0.116887;nan;nan;nan
1.039508;0.131997;1.024841;0.130135;0.978358;0.124232;0.891678;0.113226;0.745629;0.094680;0.967788;0.924683;0.117452;nan;nan;nan
1.039698;0.132685;1.025032;0.130814;0.978554;0.124882;0.891880;0.113821;0.745833;0.095183;0.967565;0.924480;0.118017;nan;nan;nan
1.039887;0.133374;1.025222;0.131493;0.978749;0.125532;0.892081;0.114416;0.746036;0.095685;0.967341;0.924276;0.118582;nan;nan;nan
1.040075;0.134062;1.025412;0.132172;0.978943;0.126182;0.892282;0.115012;0.746239;0.096188;0.967116;0.924071;0.119146;nan;nan;nan
1.040263;0.134751;1.025602;0.132852;0.979137;0.126833;0.892483;0.115608;0.746442;0.096691;0.966890;0.923865;0.119710;nan;nan;nan
1.040450;0.135440;1.025791;0.133532;0.979331;0.127484;0.892683;0.116204;0.746644;0.097194;0.966663;0.923658;0.120273;nan;nan;nan
1.040637;0.136129;1.025979;0.134212;0.979524;0.128135;0.892882;0.116801;0.746846;0.097698;0.966435;0.923450;0.120836;nan;nan;nan
1.040823;0.136819;1.026167;0.134892;0.979716;0.128786;0.893081;0.117398;0.747047;0.098201;0.966206;0.923242;0.121399;nan;nan;nan
1.041009;0.137509;1.026354;0.135573;0.979908;0.129438;0.893279;0.117995;0.747248;0.098706;0.965976;0.923032;0.121962;nan;nan;nan
1.041194;0.138199;1.026541;0.136254;0.980099;0.130090;0.893477;0.118592;0.747449;0.099210;0.965745;0.922822;0.122525;nan;nan;nan
1.041379;0.138890;1.026727;0.136936;0.980290;0.130742;0.893674;0.119190;0.747649;0.099715;0.965512;0.922610;0.123087;nan;nan;nan
1.041563;0.139580;1.026913;0.137617;0.980480;0.131395;0.893871;0.119788;0.747849;0.100220;0.965279;0.922398;0.123649;nan;nan;nan
1.041747;0.140271;1.027098;0.138299;0.980669;0.132047;0.894067;0.120386;0.748048;0.100725;0.965045;0.922185;0.124210;nan;nan;nan
1.041930;0.140963;1.027282;0.138981;0.980858;0.132700;0.894263;0.120985;0.748247;0.101230;0.964810;0.921971;0.124771;nan;nan;nan
1.042112;0.141654;1.027466;0.139664;0.981047;0.133354;0.894458;0.121584;0.748445;0.101736;0.964574;0.921756;0.125332;nan;nan;nan
1.042294;0.142346;1.027650;0.140346;0.981235;0.134007;0.894652;0.122183;0.748643;0.102242;0.964336;0.921540;0.125893;nan;nan;nan
1.042476;0.143038;1.027833;0.141029;0.981422;0.134661;0.894846;0.122782;0.748841;0.102749;0.964098;0.921324;0.126453;nan;nan;nan
1.042657;0.143731;1.028015;0.141712;0.981609;0.135315;0.895039;0.123382;0.749038;0.103255;0.963859;0.921106;0.127014;nan;nan;nan
1.042837;0.144423;1.028197;0.142396;0.981795;0.135970;0.895232;0.123982;0.749235;0.103762;0.963619;0.920887;0.127573;nan;nan;nan
1.043017;0.145116;1.028378;0.143080;0.981981;0.136624;0.895425;0.124582;0.749431;0.104269;0.963378;0.920668;0.128133;nan;nan;nan
1.043196;0.145810;1.028559;0.143764;0.982166;0.137279;0.895616;0.125182;0.749627;0.104777;0.963135;0.920448;0.128692;nan;nan;nan
1.043375;0.146503;1.028739;0.144448;0.982350;0.137934;0.895808;0.125783;0.749822;0.105285;0.962892;0.920227;0.129251;nan;nan;nan
1.043553;0.147197;1.028919;0.145133;0.982534;0.138590;0.895998;0.126384;0.750017;0.105793;0.962648;0.920004;0.129809;nan;nan;nan
1.043731;0.147891;1.029098;0.145817;0.982717;0.139246;0.896188;0.126985;0.750212;0.106301;0.962403;0.919782;0.130368;nan;nan;nan
1.043908;0.148585;1.029276;0.146503;0.982900;0.139902;0.896378;0.127586;0.750406;0.106809;0.962156;0.919558;0.130926;nan;nan;nan
1.044085;0.149280;1.029454;0.147188;0.983082;0.140558;0.896567;0.128188;0.750600;0.107318;0.961909;0.919333;0.131483;nan;nan;nan
1.044261;0.149975;1.029632;0.147874;0.983264;0.141214;0.896755;0.128790;0.750793;0.107827;0.961661;0.919107;0.132040;nan;nan;nan
1.044437;0.150670;1.029809;0.148560;0.983445;0.141871;0.896943;0.129392;0.750986;0.108337;0.961412;0.918881;0.132597;nan;nan;nan
1.044612;0.151365;1.029985;0.149246;0.983626;0.142528;0.897131;0.129995;0.751178;0.108846;0.961162;0.918654;0.133154;nan;nan;nan
1.044786;0.152061;1.030161;0.149932;0.983806;0.143186;0.897317;0.130598;0.751370;0.109356;0.960910;0.918425;0.133711;nan;nan;nan
1.044960;0.152757;1.030337;0.150619;0.983985;0.143843;0.897504;0.131201;0.751562;0.109866;0.960658;0.918196;0.134267;nan;nan;nan
1.045134;0.153453;1.030511;0.151306;0.984164;0.144501;0.897689;0.131804;0.751753;0.110377;0.960405;0.917966;0.134822;nan;nan;nan
1.045307;0.154149;1.030686;0.151993;0.984342;0.145159;0.897874;0.132408;0.751943;0.110888;0.960151;0.917735;0.135378;nan;nan;nan
1.045480;0.154846;1.030859;0.152681;0.984520;0.145818;0.898059;0.133012;0.752133;0.111399;0.959896;0.917504;0.135933;nan;nan;nan
1.045651;0.155543;1.031033;0.153369;0.984697;0.146476;0.898243;0.133616;0.752323;0.111910;0.959640;0.917271;0.136488;nan;nan;nan
1.045823;0.156240;1.031205;0.154057;0.984874;0.147135;0.898426;0.134220;0.752512;0.112421;0.959383;0.917037;0.137042;nan;nan;nan
1.045994;0.156938;1.031378;0.154745;0.985050;0.147794;0.898609;0.134825;0.752701;0.112933;0.959125;0.916803;0.137597;nan;nan;nan
1.046164;0.157636;1.031549;0.155434;0.985226;0.148454;0.898791;0.135430;0.752890;0.113445;0.958865;0.916568;0.138150;nan;nan;nan
1.046334;0.158334;1.031720;0.156123;0.985400;0.149113;0.898973;0.136035;0.753077;0.113958;0.958605;0.916332;0.138704;nan;nan;nan
1.046504;0.159032;1.031891;0.156812;0.985575;0.149773;0.899154;0.136640;0.753265;0.114470;0.958344;0.916095;0.139257;nan;nan;nan
1.046672;0.159731;1.032061;0.157501;0.985749;0.150433;0.899335;0.137246;0.753452;0.114983;0.958082;0.915857;0.139810;nan;nan;nan
1.046841;0.160430;1.032230;0.158191;0.985922;0.151094;0.899515;0.137852;0.753638;0.115496;0.957819;0.915618;0.140363;nan;nan;nan
1.047009;0.161129;1.032399;0.158881;0.986095;0.151755;0.899695;0.138458;0.753824;0.116010;0.957556;0.915379;0.140915;nan;nan;nan
1.047176;0.161828;1.032568;0.159571;0.986267;0.152416;0.899873;0.139065;0.754010;0.116523;0.957291;0.915139;0.141467;nan;nan;nan
1.047343;0.162528;1.032735;0.160261;0.986438;0.153077;0.900052;0.139671;0.754195;0.117037;0.957025;0.914897;0.142018;nan;nan;nan
1.047509;0.163228;1.032903;0.160952;0.986609;0.153738;0.900230;0.140278;0.754380;0.117551;0.956758;0.914655;0.142570;nan;nan;nan
1.047675;0.163928;1.033070;0.161643;0.986780;0.154400;0.900407;0.140885;0.754564;0.118066;0.956490;0.914412;0.143121;nan;nan;nan
1.047840;0.164629;1.033236;0.162334;0.986950;0.155062;0.900583;0.141493;0.754748;0.118580;0.956221;0.914169;0.143671;nan;nan;nan
1.048005;0.165330;1.033402;0.163026;0.987119;0.155724;0.900760;0.142101;0.754931;0.119095;0.955952;0.913924;0.144221;nan;nan;nan
1.048169;0.166031;1.033567;0.163718;0.987288;0.156387;0.900935;0.142709;0.755114;0.119610;0.955681;0.913678;0.144771;nan;nan;nan
1.048333;0.166732;1.033732;0.164410;0.987456;0.157050;0.901110;0.143317;0.755296;0.120126;0.955409;0.913432;0.145321;nan;nan;nan
1.048496;0.167433;1.033896;0.165102;0.987623;0.157713;0.901284;0.143925;0.755478;0.120642;0.955137;0.913185;0.145870;nan;nan;nan
1.048658;0.168135;1.034059;0.165794;0.987790;0.158376;0.901458;0.144534;0.755659;0.121158;0.954863;0.912937;0.146419;nan;nan;nan
1.048821;0.168837;1.034223;0.166487;0.987957;0.159039;0.901631;0.145143;0.755840;0.121674;0.954589;0.912688;0.146968;nan;nan;nan
1.048982;0.169540;1.034385;0.167180;0.988123;0.159703;0.901804;0.145752;0.756021;0.122190;0.954313;0.912438;0.147516;nan;nan;nan
1.049143;0.170242;1.034547;0.167874;0.988288;0.160367;0.901976;0.146362;0.756201;0.122707;0.954037;0.912188;0.148064;nan;nan;nan
1.049304;0.170945;1.034709;0.168567;0.988453;0.161032;0.902148;0.146971;0.756380;0.123224;0.953759;0.911936;0.148611;nan;nan;nan
1.049464;0.171648;1.034870;0.169261;0.988617;0.161696;0.902319;0.147581;0.756559;0.123741;0.953481;0.911684;0.149159;nan;nan;nan
1.049624;0.172352;1.035030;0.169955;0.988781;0.162361;0.902489;0.148192;0.756738;0.124259;0.953202;0.911431;0.149706;nan;nan;nan
1.049783;0.173055;1.035190;0.170650;0.988944;0.163026;0.902659;0.148802;0.756916;0.124776;0.952921;0.911177;0.150252;nan;nan;nan
1.049942;0.173759;1.035350;0.171344;0.989107;0.163691;0.902828;0.149413;0.757093;0.125294;0.952640;0.910923;0.150798;nan;nan;nan
1.050100;0.174463;1.035509;0.172039;0.989269;0.164357;0.902997;0.150024;0.757270;0.125813;0.952358;0.910667;0.151344;nan;nan;nan
1.050257;0.175168;1.035667;0.172734;0.989430;0.165023;0.903165;0.150635;0.757447;0.126331;0.952075;0.910411;0.151890;nan;nan;nan
1.050415;0.175872;1.035825;0.173430;0.989591;0.165689;0.903332;0.151246;0.757623;0.126850;0.951791;0.910153;0.152435;nan;nan;nan
1.050571;0.176577;1.035982;0.174125;0.989751;0.166355;0.903499;0.151858;0.757799;0.127369;0.951506;0.909895;0.152980;nan;nan;nan
1.050727;0.177283;1.036139;0.174821;0.989911;0.167021;0.903665;0.152470;0.757974;0.127888;0.951220;0.909637;0.153524;nan;nan;nan
1.050883;0.177988;1.036296;0.175517;0.990070;0.167688;0.903831;0.153082;0.758149;0.128408;0.950933;0.909377;0.154068;nan;nan;nan
1.051038;0.178694;1.036451;0.176214;0.990229;0.168355;0.903996;0.153694;0.758323;0.128927;0.950646;0.909116;0.154612;nan;nan;nan
1.051193;0.179400;1.036607;0.176911;0.990387;0.169023;0.904161;0.154307;0.758496;0.129447;0.950357;0.908855;0.155156;nan;nan;nan
1.051347;0.180106;1.036762;0.177607;0.990544;0.169690;0.904325;0.154920;0.758670;0.129968;0.950067;0.908593;0.155699;nan;nan;nan
1.051500;0.180813;1.036916;0.178305;0.990701;0.170358;0.904488;0.155533;0.758842;0.130488;0.949777;0.908330;0.156241;nan;nan;nan
1.051654;0.181519;1.037070;0.179002;0.990858;0.171026;0.904651;0.156146;0.759015;0.131009;0.949485;0.908066;0.156784;nan;nan;nan
1.051806;0.182226;1.037223;0.179700;0.991014;0.171694;0.904813;0.156760;0.759186;0.131530;0.949193;0.907802;0.157326;nan;nan;nan
1.051958;0.182934;1.037376;0.180398;0.991169;0.172363;0.904975;0.157374;0.759358;0.132051;0.948900;0.907536;0.157867;nan;nan;nan
1.052110;0.183641;1.037528;0.181096;0.991324;0.173031;0.905136;0.157988;0.759528;0.132572;0.948605;0.907270;0.158409;nan;nan;nan
1.052261;0.184349;1.037679;0.181795;0.991478;0.173700;0.905297;0.158602;0.759699;0.133094;0.948310;0.907003;0.158950;nan;nan;nan
1.052412;0.185057;1.037831;0.182493;0.991631;0.174370;0.905457;0.159216;0.759868;0.133616;0.948014;0.906735;0.159490;nan;nan;nan
1.052562;0.185766;1.037981;0.183192;0.991784;0.175039;0.905616;0.159831;0.760037;0.134138;0.947717;0.906467;0.160030;nan;nan;nan
1.052712;0.186474;1.038131;0.183891;0.991937;0.175709;0.905775;0.160446;0.760206;0.134661;0.947419;0.906197;0.160570;nan;nan;nan
1.052861;0.187183;1.038281;0.184591;0.992089;0.176379;0.905933;0.161061;0.760374;0.135183;0.947120;0.905927;0.161110;nan;nan;nan
1.053010;0.187892;1.038430;0.185291;0.992240;0.177049;0.906090;0.161677;0.760542;0.135706;0.946820;0.905656;0.161649;nan;nan;nan
1.053158;0.188602;1.038579;0.185991;0.992391;0.177719;0.906247;0.162293;0.760709;0.136229;0.946520;0.905384;0.162188;nan;nan;nan
1.053305;0.189311;1.038727;0.186691;0.992541;0.178390;0.906404;0.162908;0.760876;0.136753;0.946218;0.905112;0.162726;nan;nan;nan
1.053453;0.190021;1.038875;0.187391;0.992691;0.179061;0.906560;0.163525;0.761042;0.137276;0.945916;0.904838;0.163264;nan;nan;nan
1.053599;0.190731;1.039022;0.188092;0.992840;0.179732;0.906715;0.164141;0.761208;0.137800;0.945612;0.904564;0.163802;nan;nan;nan
1.053746;0.191442;1.039168;0.188793;0.992989;0.180403;0.906870;0.164758;0.761373;0.138324;0.945308;0.904289;0.164339;nan;nan;nan
1.053892;0.192152;1.039314;0.189495;0.993137;0.181075;0.907024;0.165374;0.761538;0.138848;0.945003;0.904013;0.164876;nan;nan;nan
1.054037;0.192863;1.039460;0.190196;0.993284;0.181747;0.907177;0.165991;0.761702;0.139373;0.944697;0.903737;0.165413;nan;nan;nan
1.054182;0.193574;1.039605;0.190898;0.993431;0.182419;0.907330;0.166609;0.761866;0.139898;0.944390;0.903459;0.165949;nan;nan;nan
1.054326;0.194286;1.039750;0.191600;0.993577;0.183091;0.907482;0.167226;0.762029;0.140423;0.944082;0.903181;0.166485;nan;nan;nan
1.054470;0.194998;1.039894;0.192302;0.993723;0.183764;0.907634;0.167844;0.762191;0.140948;0.943773;0.902902;0.167020;nan;nan;nan
1.054613;0.195710;1.040037;0.193005;0.993868;0.184437;0.907785;0.168462;0.762354;0.141474;0.943463;0.902622;0.167555;nan;nan;nan
1.054756;0.196422;1.040181;0.193707;0.994013;0.185110;0.907936;0.169080;0.762515;0.141999;0.943153;0.902342;0.168090;nan;nan;nan
1.054899;0.197134;1.040323;0.194410;0.994157;0.185783;0.908086;0.169699;0.762676;0.142525;0.942841;0.902061;0.168624;nan;nan;nan
1.055041;0.197847;1.040465;0.195114;0.994301;0.186457;0.908235;0.170317;0.762837;0.143051;0.942529;0.901778;0.169158;nan;nan;nan
1.055182;0.198560;1.040607;0.195817;0.994444;0.187130;0.908384;0.170936;0.762997;0.143578;0.942216;0.901496;0.169692;nan;nan;nan
1.055323;0.199273;1.040748;0.196521;0.994586;0.187804;0.908532;0.171555;0.763156;0.144104;0.941901;0.901212;0.170225;nan;nan;nan
1.055464;0.199987;1.040888;0.197225;0.994728;0.188479;0.908679;0.172174;0.763315;0.144631;0.941586;0.900928;0.170758;nan;nan;nan
1.055604;0.200700;1.041029;0.197929;0.994870;0.189153;0.908826;0.172794;0.763474;0.145158;0.941271;0.900642;0.171290;nan;nan;nan
1.055743;0.201414;1.041168;0.198634;0.995010;0.189828;0.908973;0.173414;0.763632;0.145685;0.940954;0.900356;0.171823;nan;nan;nan
1.055882;0.202129;1.041307;0.199339;0.995151;0.190503;0.909119;0.174034;0.763789;0.146213;0.940636;0.900070;0.172354;nan;nan;nan
1.056021;0.202843;1.041446;0.200044;0.995290;0.191178;0.909264;0.174654;0.763946;0.146741;0.940317;0.899782;0.172886;nan;nan;nan
1.056159;0.203558;1.041584;0.200749;0.995430;0.191853;0.909408;0.175274;0.764102;0.147269;0.939998;0.899494;0.173417;nan;nan;nan
1.056297;0.204273;1.041722;0.201454;0.995568;0.192529;0.909552;0.175895;0.764258;0.147797;0.939678;0.899205;0.173947;nan;nan;nan
1.056434;0.204988;1.041859;0.202160;0.995706;0.193205;0.909696;0.176516;0.764414;0.148325;0.939357;0.898915;0.174477;nan;nan;nan
1.056571;0.205704;1.041995;0.202866;0.995844;0.193881;0.909839;0.177137;0.764568;0.148854;0.939035;0.898625;0.175007;nan;nan;nan
1.056707;0.206420;1.042132;0.203572;0.995981;0.194557;0.909981;0.177758;0.764723;0.149383;0.938712;0.898333;0.175537;nan;nan;nan
1.056843;0.207136;1.042267;0.204279;0.996117;0.195234;0.910123;0.178379;0.764876;0.149912;0.938388;0.898041;0.176066;nan;nan;nan
1.056978;0.207852;1.042402;0.204986;0.996253;0.195911;0.910264;0.179001;0.765029;0.150441;0.938063;0.897749;0.176594;nan;nan;nan
1.057113;0.208569;1.042537;0.205693;0.996388;0.196588;0.910404;0.179623;0.765182;0.150971;0.937738;0.897455;0.177123;nan;nan;nan
1.057248;0.209285;1.042671;0.206400;0.996523;0.197265;0.910544;0.180245;0.765334;0.151500;0.937411;0.897161;0.177650;nan;nan;nan
1.057382;0.210003;1.042805;0.207108;0.996657;0.197942;0.910683;0.180867;0.765486;0.152030;0.937084;0.896866;0.178178;nan;nan;nan
1.057515;0.210720;1.042938;0.207815;0.996791;0.198620;0.910822;0.181490;0.765637;0.152560;0.936756;0.896570;0.178705;nan;nan;nan
1.057648;0.211437;1.043071;0.208523;0.996924;0.199298;0.910960;0.182113;0.765787;0.153091;0.936427;0.896273;0.179232;nan;nan;nan
1.057781;0.212155;1.043203;0.209232;0.997057;0.199976;0.911097;0.182736;0.765937;0.153621;0.936097;0.895976;0.179758;nan;nan;nan
1.057913;0.212873;1.043335;0.209940;0.997189;0.200654;0.911234;0.183359;0.766087;0.154152;0.935766;0.895678;0.180284;nan;nan;nan
1.058045;0.213592;1.043466;0.210649;0.997320;0.201333;0.911370;0.183982;0.766236;0.154683;0.935435;0.895379;0.180810;nan;nan;nan
1.058176;0.214310;1.043597;0.211358;0.997451;0.202012;0.911506;0.184606;0.766384;0.155214;0.935103;0.895080;0.181335;nan;nan;nan
1.058307;0.215029;1.043728;0.212067;0.997582;0.202691;0.911641;0.185229;0.766532;0.155746;0.934769;0.894779;0.181859;nan;nan;nan
1.058437;0.215748;1.043857;0.212777;0.997711;0.203370;0.911776;0.185853;0.766679;0.156277;0.934435;0.894478;0.182384;nan;nan;nan
1.058567;0.216468;1.043987;0.213486;0.997841;0.204050;0.911909;0.186478;0.766826;0.156809;0.934100;0.894177;0.182908;nan;nan;nan
1.058697;0.217187;1.044116;0.214196;0.997970;0.204730;0.912043;0.187102;0.766972;0.157341;0.933765;0.893874;0.183431;nan;nan;nan
1.058826;0.217907;1.044244;0.214906;0.998098;0.205410;0.912175;0.187727;0.767117;0.157874;0.933428;0.893571;0.183955;nan;nan;nan
1.058954;0.218628;1.044372;0.215617;0.998225;0.206090;0.912307;0.188351;0.767262;0.158406;0.933091;0.893267;0.184477;nan;nan;nan
1.059082;0.219348;1.044500;0.216328;0.998353;0.206770;0.912439;0.188976;0.767407;0.158939;0.932752;0.892962;0.185000;nan;nan;nan
1.059210;0.220069;1.044627;0.217039;0.998479;0.207451;0.912570;0.189602;0.767551;0.159472;0.932413;0.892657;0.185522;nan;nan;nan
1.059337;0.220790;1.044753;0.217750;0.998605;0.208132;0.912700;0.190227;0.767694;0.160005;0.932073;0.892351;0.186043;nan;nan;nan
1.059464;0.221511;1.044879;0.218461;0.998731;0.208813;0.912830;0.190853;0.767837;0.160538;0.931732;0.892044;0.186564;nan;nan;nan
1.059590;0.222232;1.045005;0.219173;0.998856;0.209494;0.912959;0.191479;0.767980;0.161071;0.931391;0.891736;0.187085;nan;nan;nan
1.059716;0.222954;1.045130;0.219885;0.998980;0.210176;0.913087;0.192105;0.768121;0.161605;0.931048;0.891428;0.187606;nan;nan;nan
1.059842;0.223676;1.045255;0.220597;0.999104;0.210857;0.913215;0.192731;0.768262;0.162139;0.930705;0.891119;0.188126;nan;nan;nan
1.059967;0.224398;1.045379;0.221310;0.999227;0.211539;0.913342;0.193357;0.768403;0.162673;0.930361;0.890809;0.188645;nan;nan;nan
1.060091;0.225120;1.045502;0.222022;0.999350;0.212222;0.913469;0.193984;0.768543;0.163207;0.930016;0.890499;0.189164;nan;nan;nan
1.060215;0.225843;1.045626;0.222735;0.999473;0.212904;0.913595;0.194611;0.768683;0.163742;0.929670;0.890188;0.189683;nan;nan;nan
1.060339;0.226566;1.045748;0.223449;0.999594;0.213587;0.913720;0.195238;0.768822;0.164277;0.929324;0.889876;0.190202;nan;nan;nan
1.060462;0.227289;1.045871;0.224162;0.999716;0.214270;0.913845;0.195865;0.768960;0.164812;0.928976;0.889563;0.190720;nan;nan;nan
